swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees,ptb_treenumbers,start_turn,end_turn
sw02utt/sw_0258_2008.utt,2/sw2008,2008,10,sd,B,6,3,"{F Um, } {D you know, } I wear suits,  /","[ Um/UH ] ,/,  [ you/PRP ] know/VBP ,/,  [ I/PRP ] wear/VBP  [ suits/NNS ] ,/,","(S (INTJ (UH Um)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP-SBJ (PRP I)) (VP (VBP wear) (NP (NNS suits))) (, ,) (-DFL- E_S))",15,17.050625,25.51775
sw02utt/sw_0258_2008.utt,2/sw2008,2008,11,sd,B,6,4,I wear skirts and sweaters.  /,[ I/PRP ] wear/VBP  [ skirts/NNS ] and/CC  [ sweaters/NNS ] ./.,(S (NP-SBJ (PRP I)) (VP (VBP wear) (NP (NNS skirts) (CC and) (NNS sweaters))) (. .) (-DFL- E_S)),16,17.050625,25.51775
sw02utt/sw_0258_2008.utt,2/sw2008,2008,12,sd,B,6,5,On occasion I can wear jeans.  /,On/IN  [ occasion/NN ] [ I/PRP ] can/MD wear/VB  [ jeans/NNS ] ./.,(S (PP-TMP (IN On) (NP (NN occasion))) (NP-SBJ (PRP I)) (VP (MD can) (VP (VB wear) (NP (NNS jeans)))) (. .) (-DFL- E_S)),17,17.050625,25.51775
sw02utt/sw_0258_2008.utt,2/sw2008,2008,13,qo,B,6,6,"{F Um, } how about you? /","[ Um/UH ] ,/, how/WRB about/IN  [ you/PRP ] ?/.","(FRAG (INTJ (UH Um)) (, ,) (WHADVP (WRB how)) (PP (IN about) (NP (PRP you))) (. ?) (-DFL- E_S))",18,17.050625,25.51775
sw02utt/sw_0258_2008.utt,2/sw2008,2008,14,sd,A,7,1,"{D Well, } I, {F um, } run a business out of my home. /","Well/UH ,/,  [ I/PRP ] ,/, um/UH ,/, run/VBP  [ a/DT business/NN ] out/IN of/IN  [ my/PRP$ home/NN ] ./.","(S (INTJ (UH Well)) (, ,) (NP-SBJ (PRP I)) (, ,) (INTJ (UH um)) (, ,) (VP (VBP run) (NP (DT a) (NN business)) (PP-LOC (IN out) (PP (IN of) (NP (PRP$ my) (NN home))))) (. .) (-DFL- E_S))",20,26.071625,28.65625
sw02utt/sw_0258_2008.utt,2/sw2008,2008,15,b,B,8,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),22,28.749875,29.161375
sw02utt/sw_0258_2008.utt,2/sw2008,2008,16,sd,A,9,1,"{C So } I tend to get up in the morning, put on,","So/RB  [ I/PRP ] tend/VBP to/TO get/VB up/RP in/IN  [ the/DT morning/NN ] ,/, put/VBP on/RP ,/,","(S (RB So) (NP-SBJ-1 (PRP I)) (VP (VBP tend) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VP (VB get) (PRT (RP up)) (PP-TMP (IN in) (NP (DT the) (NN morning)))) (, ,) (VP (VBP put) (PRT (RP on)) (, ,) (NP (NNS sweats))) (, ,) (INTJ (UH um)) (, ,) (VP (VB do) (SBAR-NOM (WHNP-3 (WDT whatever)) (S (NP-SBJ-2 (PRP I)) (VP (VBP want) (S (NP-SBJ (-NONE- *-2)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-3)) (PP (IN with) (NP (DT the) (NNS kids)))))))))))))) (, ,))",24,29.1405,42.523125
sw02utt/sw_0258_2008.utt,2/sw2008,2008,17,b,B,10,1,Yes. /,Yes/UH ./.,(INTJ (UH Yes) (. .) (-DFL- E_S)),27,32.018125,32.2145
sw02utt/sw_0258_2008.utt,2/sw2008,2008,18,+,A,11,1,"sweats, {F um, }","[ sweats/NNS ] ,/, um/UH ,/,","(S (RB So) (NP-SBJ-1 (PRP I)) (VP (VBP tend) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VP (VB get) (PRT (RP up)) (PP-TMP (IN in) (NP (DT the) (NN morning)))) (, ,) (VP (VBP put) (PRT (RP on)) (, ,) (NP (NNS sweats))) (, ,) (INTJ (UH um)) (, ,) (VP (VB do) (SBAR-NOM (WHNP-3 (WDT whatever)) (S (NP-SBJ-2 (PRP I)) (VP (VBP want) (S (NP-SBJ (-NONE- *-2)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-3)) (PP (IN with) (NP (DT the) (NNS kids)))))))))))))) (, ,))",24
sw02utt/sw_0258_2008.utt,2/sw2008,2008,19,b,B,12,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),22,33.0305,33.38225
sw02utt/sw_0258_2008.utt,2/sw2008,2008,20,+,A,13,1,"do whatever I want to do with the kids, then whenever I have a meeting with a client, I'll put a suit on.","do/VB  [ whatever/WDT ] [ I/PRP ] want/VBP to/TO do/VB with/IN  [ the/DT kids/NNS ] ,/, then/RB whenever/WRB  [ I/PRP ] have/VBP  [ a/DT meeting/NN ] with/IN  [ a/DT client/NN ] ,/,  [ I/PRP ] 'll/MD put/VB  [ a/DT suit/NN ] on/RP ./.","(S (RB So) (NP-SBJ-1 (PRP I)) (VP (VBP tend) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VP (VB get) (PRT (RP up)) (PP-TMP (IN in) (NP (DT the) (NN morning)))) (, ,) (VP (VBP put) (PRT (RP on)) (, ,) (NP (NNS sweats))) (, ,) (INTJ (UH um)) (, ,) (VP (VB do) (SBAR-NOM (WHNP-3 (WDT whatever)) (S (NP-SBJ-2 (PRP I)) (VP (VBP want) (S (NP-SBJ (-NONE- *-2)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-3)) (PP (IN with) (NP (DT the) (NNS kids)))))))))))))) (, ,))|||(S (ADVP (RB then)) (SBAR-TMP (WHADVP-4 (WRB whenever)) (S (NP-SBJ (PRP I)) (VP (VBP have) (NP (NP (DT a) (NN meeting)) (PP (IN with) (NP (DT a) (NN client)))) (ADVP-TMP (-NONE- *T*-4))))) (, ,) (NP-SBJ (PRP I)) (VP (MD 'll) (VP (VP (VB put) (NP (DT a) (NN suit)) (PRT (RP on))) (. .) (CONJP (CC And) (RB then)) (VP (VP (VB come) (ADVP-DIR (RB home))) (CC and) (VP (VB get) (PP (ADVP (RB back)) (IN into) (NP (JJ regular) (NNS clothes))) (ADVP (RB again)))))) (. .) (-DFL- E_S))",24|||25
sw02utt/sw_0258_2008.utt,2/sw2008,2008,21,b,B,14,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),22,38.743875,39.263125
sw02utt/sw_0258_2008.utt,2/sw2008,2008,22,+,A,15,1,And then come home and get back into regular clothes again <laughter>. /,And/CC then/RB come/VB  [ home/RB ] and/CC get/VB back/RB into/IN  [ regular/JJ clothes/NNS ] again/RB ./.,"(S (ADVP (RB then)) (SBAR-TMP (WHADVP-4 (WRB whenever)) (S (NP-SBJ (PRP I)) (VP (VBP have) (NP (NP (DT a) (NN meeting)) (PP (IN with) (NP (DT a) (NN client)))) (ADVP-TMP (-NONE- *T*-4))))) (, ,) (NP-SBJ (PRP I)) (VP (MD 'll) (VP (VP (VB put) (NP (DT a) (NN suit)) (PRT (RP on))) (. .) (CONJP (CC And) (RB then)) (VP (VP (VB come) (ADVP-DIR (RB home))) (CC and) (VP (VB get) (PP (ADVP (RB back)) (IN into) (NP (JJ regular) (NNS clothes))) (ADVP (RB again)))))) (. .) (-DFL- E_S))",25
sw02utt/sw_0258_2008.utt,2/sw2008,2008,23,b,B,16,1,Uh-huh.  /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),22,42.73275,54.886625
sw02utt/sw_0258_2008.utt,2/sw2008,2008,24,sd,B,16,2,"{F Um, } {D you know, } there's [ real no, + no real ] dress code where I work.  /","[ Um/UH ] ,/,  [ you/PRP ] know/VBP ,/,  [ there/EX ] 's/BES real/JJ no/DT ,/,  [ no/DT real/JJ dress/NN code/NN ] where/WRB  [ I/PRP ] work/VBP ./.","(S (INTJ (UH Um)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP-SBJ (EX there)) (VP (BES 's) (EDITED (RM (-DFL- \[)) (NP-PRD-UNF (JJ real) (DT no)) (, ,) (IP (-DFL- \+))) (NP-PRD (DT no) (JJ real) (RS (-DFL- \])) (NN dress) (NN code)) (SBAR-LOC (WHADVP-1 (WRB where)) (S (NP-SBJ (PRP I)) (VP (VBP work) (ADVP-LOC (-NONE- *T*-1)))))) (. .) (-DFL- E_S))",37,42.73275,54.886625
sw02utt/sw_0258_2008.utt,2/sw2008,2008,25,sd,B,16,3,"{F Um, } you see people wearing, {D you know, } all different attire.  /","[ Um/UH ] ,/,  [ you/PRP ] see/VBP  [ people/NNS ] wearing/VBG ,/,  [ you/PRP ] know/VBP ,/,  [ all/RB different/JJ attire/NN ] ./.","(S (INTJ (UH Um)) (, ,) (NP-SBJ (PRP you)) (VP (VBP see) (NP (NP (NNS people)) (VP (VBG wearing) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP (RB all) (JJ different) (NN attire))))) (. .) (-DFL- E_S))",38,42.73275,54.886625
sw02utt/sw_0258_2008.utt,2/sw2008,2008,26,sd,B,16,4,"I, {F um, } don't like  to wear heels, that really tires me out.  /","[ I/PRP ] ,/, um/UH ,/, do/VBP n't/RB like/VB to/TO wear/VB  [ heels/NNS ] ,/,  [ that/DT ] really/RB tires/VBZ  [ me/PRP ] out/RP ./.","(S (NP-SBJ-1 (PRP I)) (, ,) (INTJ (UH um)) (, ,) (VP (VBP do) (RB n't) (VP (VB like) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB wear) (NP (NNS heels))))))) (, ,))|||(S (NP-SBJ (DT that)) (ADVP (RB really)) (VP (VBZ tires) (NP (PRP me)) (PRT (RP out))) (. .) (-DFL- E_S))",39|||40,42.73275,54.886625
sw02utt/sw_0258_2008.utt,2/sw2008,2008,27,sd,B,16,5,I work in a big building. /,[ I/PRP ] work/VBP in/IN  [ a/DT big/JJ building/NN ] ./.,(S (NP-SBJ (PRP I)) (VP (VBP work) (PP-LOC (IN in) (NP (DT a) (JJ big) (NN building)))) (. .) (-DFL- E_S)),41,42.73275,54.886625
sw02utt/sw_0258_2008.utt,2/sw2008,2008,28,b,A,17,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),12,54.90125,55.2525
sw02utt/sw_0258_2008.utt,2/sw2008,2008,29,sd,B,18,1,"{C So, }  I predominantly wear flat shoes.  /","So/RB ,/,  [ I/PRP ] predominantly/RB wear/VBP  [ flat/JJ shoes/NNS ] ./.","(S (RB So) (, ,) (NP-SBJ (PRP I)) (ADVP (RB predominantly)) (VP (VBP wear) (NP (JJ flat) (NNS shoes))) (. .) (-DFL- E_S))",45,55.52575,64.00975
sw02utt/sw_0258_2008.utt,2/sw2008,2008,30,sd,B,18,2,"{F Um, } {D you know, } in the winter I wear sweaters,  /","Um/UH ,/,  [ you/PRP ] know/VBP ,/, in/IN  [ the/DT winter/NN ] [ I/PRP ] wear/VBP  [ sweaters/NNS ] ,/,","(S (INTJ (UH Um)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (PP-TMP (IN in) (NP (DT the) (NN winter))) (NP-SBJ (PRP I)) (VP (VBP wear) (NP (NNS sweaters))) (, ,) (-DFL- E_S))",46,55.52575,64.00975
sw02utt/sw_0258_2008.utt,2/sw2008,2008,31,sd,B,18,3,"in summer [ I, + {D you know, } I ] like one piece dresses, short sleeves, things like that. /","in/IN  [ summer/NN ] [ I/PRP ] ,/,  [ you/PRP ] know/VBP ,/,  [ I/PRP ] like/VBP  [ one/CD piece/NN dresses/NNS ] ,/,  [ short/JJ sleeves/NNS ] ,/,  [ things/NNS ] like/IN  [ that/DT ] ./.","(S (PP-TMP (IN in) (NP (NN summer))) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBP like) (NP (NP (CD one) (NN piece) (NNS dresses)) (, ,) (NP (JJ short) (NNS sleeves)) (, ,) (NP (NP (NNS things)) (PP (IN like) (NP (DT that)))))) (. .) (-DFL- E_S))",47,55.52575,64.00975
sw02utt/sw_0258_2008.utt,2/sw2008,2008,32,sd,A,19,1,"I've recently, {F um, } tried to update my wardrobe, trying to put suits together that I can interchange, the,","[ I/PRP ] 've/VBP recently/RB ,/, um/UH ,/, tried/VBN to/TO update/VB  [ my/PRP$ wardrobe/NN ] ,/, trying/VBG to/TO put/VB  [ suits/NNS ] together/RB that/WDT  [ I/PRP ] can/MD interchange/VB ,/,  [ the/DT ] ,/,","(S (NP-SBJ-1 (PRP I)) (VP (VBP 've) (ADVP-TMP (RB recently)) (, ,) (INTJ (UH um)) (, ,) (VP (VBN tried) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB update) (NP (PRP$ my) (NN wardrobe))))) (, ,) (S-ADV (NP-SBJ-4 (-NONE- *-1)) (VP (VBG trying) (S (NP-SBJ (-NONE- *-4)) (VP (TO to) (VP (VB put) (NP (NP (NNS suits)) (SBAR (-NONE- *ICH*-2))) (ADVP (RB together)) (SBAR-2 (WHNP-3 (WDT that)) (S (NP-SBJ (PRP I)) (VP (MD can) (VP (VB interchange) (, ,) (NP (NP (-NONE- *T*-3)) (NP (NP (DT the) (, ,) (NNS jackets)) (CC and) (NP (DT the) (NNS blouses)) (CC and) (NP (PDT all) (DT that)))) (NP-ADV (DT a) (NN lot))))))))))))) (. .) (-DFL- E_S))",49,64.83325,73.63175
sw02utt/sw_0258_2008.utt,2/sw2008,2008,33,b,B,20,1,Right. /,[ Right/UH ] ./.,(INTJ (UH Right) (. .) (-DFL- E_S)),51,71.241125,71.73875
sw02utt/sw_0258_2008.utt,2/sw2008,2008,34,+,A,21,1,jackets and the blouses and all that a lot. /,[ jackets/NNS ] and/CC  [ the/DT blouses/NNS ] and/CC  [ all/PDT ] that/DT  [ a/DT lot/NN ] ./.,"(S (NP-SBJ-1 (PRP I)) (VP (VBP 've) (ADVP-TMP (RB recently)) (, ,) (INTJ (UH um)) (, ,) (VP (VBN tried) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB update) (NP (PRP$ my) (NN wardrobe))))) (, ,) (S-ADV (NP-SBJ-4 (-NONE- *-1)) (VP (VBG trying) (S (NP-SBJ (-NONE- *-4)) (VP (TO to) (VP (VB put) (NP (NP (NNS suits)) (SBAR (-NONE- *ICH*-2))) (ADVP (RB together)) (SBAR-2 (WHNP-3 (WDT that)) (S (NP-SBJ (PRP I)) (VP (MD can) (VP (VB interchange) (, ,) (NP (NP (-NONE- *T*-3)) (NP (NP (DT the) (, ,) (NNS jackets)) (CC and) (NP (DT the) (NNS blouses)) (CC and) (NP (PDT all) (DT that)))) (NP-ADV (DT a) (NN lot))))))))))))) (. .) (-DFL- E_S))",49
sw02utt/sw_0258_2008.utt,2/sw2008,2008,35,b,B,22,1,Right. /,[ Right/UH ] ./.,(INTJ (UH Right) (. .) (-DFL- E_S)),51,73.7705,74.29525
sw02utt/sw_0258_2008.utt,2/sw2008,2008,36,sd,A,23,1,"That's helped me a lot with having, - /","[ That/DT ] 's/HVS helped/VBN  [ me/PRP ] [ a/DT lot/NN ] with/IN having/VBG ,/,","(S (NP-SBJ (DT That)) (VP (HVS 's) (VP (VBN helped) (NP (PRP me)) (NP-ADV (DT a) (NN lot)) (PP (IN with) (S-NOM (NP-SBJ (-NONE- *)) (VP-UNF (VBG having)))))) (, ,) (-DFL- N_S))",56,74.227625,80.2165
sw02utt/sw_0258_2008.utt,2/sw2008,2008,37,sd,A,23,2,"I can only have [ a, + a ] limited wardrobe, since I'm only,","[ I/PRP ] can/MD only/RB have/VB  [ a/DT ] ,/,  [ a/DT limited/JJ wardrobe/NN ] ,/, since/IN  [ I/PRP ] 'm/VBP only/JJ ,/,","(S (NP-SBJ (PRP I)) (VP (MD can) (ADVP (RB only)) (VP (VB have) (EDITED (RM (-DFL- \[)) (NP-UNF (DT a)) (, ,) (IP (-DFL- \+))) (NP (DT a) (RS (-DFL- \])) (JJ limited) (NN wardrobe)) (, ,) (SBAR-PRP (IN since) (S (NP-SBJ (PRP I)) (VP (VBP 'm) (ADVP (JJ only)) (, ,) (VP (VBG working) (ADVP (RB part-time)) (ADVP-TMP (RB right) (RB now)))))))) (. .) (-DFL- E_S))",57,74.227625,80.2165
sw02utt/sw_0258_2008.utt,2/sw2008,2008,38,b,B,24,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),30,78.730625,79.024625
sw02utt/sw_0258_2008.utt,2/sw2008,2008,39,+,A,25,1,working part-time right now. /,working/VBG  [ part-time/RB ] right/RB now/RB ./.,"(S (NP-SBJ (PRP I)) (VP (MD can) (ADVP (RB only)) (VP (VB have) (EDITED (RM (-DFL- \[)) (NP-UNF (DT a)) (, ,) (IP (-DFL- \+))) (NP (DT a) (RS (-DFL- \])) (JJ limited) (NN wardrobe)) (, ,) (SBAR-PRP (IN since) (S (NP-SBJ (PRP I)) (VP (VBP 'm) (ADVP (JJ only)) (, ,) (VP (VBG working) (ADVP (RB part-time)) (ADVP-TMP (RB right) (RB now)))))))) (. .) (-DFL- E_S))",57
sw02utt/sw_0258_2008.utt,2/sw2008,2008,40,b,B,26,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),33,80.19225,80.625375
sw02utt/sw_0258_2008.utt,2/sw2008,2008,41,sd,A,27,1,"{F Um, } {C but } still, it gives it some variety.","Um/UH ,/, but/CC still/RB ,/,  [ it/PRP ] gives/VBZ  [ it/PRP ] [ some/DT variety/NN ] ./.","(S (INTJ (UH Um)) (, ,) (CC but) (ADVP (RB still)) (, ,) (NP-SBJ (PRP it)) (VP (VBZ gives) (NP (PRP it)) (NP (DT some) (NN variety))) (. .))",64,80.660875,87.129375
sw02utt/sw_0258_2008.utt,2/sw2008,2008,42,b,B,28,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),36,82.846625,83.314125
sw02utt/sw_0258_2008.utt,2/sw2008,2008,43,+,A,29,1,Add different blouses and scarves and belts and things like that. /,Add/VB  [ different/JJ blouses/NNS ] and/CC  [ scarves/NNS ] and/CC  [ belts/NNS ] and/CC  [ things/NNS ] like/IN  [ that/DT ] ./.,(S (NP-SBJ (-NONE- *)) (VP (VB Add) (NP (NP (JJ different) (NNS blouses)) (CC and) (NP (NNS scarves)) (CC and) (NP (NNS belts)) (CC and) (NP (NP (NNS things)) (PP (IN like) (NP (DT that)))))) (. .) (-DFL- E_S)),65
sw02utt/sw_0258_2008.utt,2/sw2008,2008,44,b,B,30,1,"Right,  /","Right/UH ,/,","(INTJ (UH Right) (, ,) (-DFL- E_S))",70,86.694875,88.630125
sw02utt/sw_0258_2008.utt,2/sw2008,2008,45,b^r,B,30,2,"right,  /","right/UH ,/,","(INTJ (UH right) (, ,) (-DFL- E_S))",71,86.694875,88.630125
sw02utt/sw_0258_2008.utt,2/sw2008,2008,46,b,B,30,3,"accessories,  /","[ accessories/NNS ] ,/,","(NP (NNS accessories) (, ,) (-DFL- E_S))",72,86.694875,88.630125
sw02utt/sw_0258_2008.utt,2/sw2008,2008,47,b,B,30,4,uh-huh. /,[ uh-huh/UH ] ./.,(INTJ (UH uh-huh) (. .) (-DFL- E_S)),73,86.694875,88.630125
sw02utt/sw_0258_2008.utt,2/sw2008,2008,48,qo,A,31,1,What about your casual wear?  /,[ What/WP ] about/IN  [ your/PRP$ casual/JJ wear/NN ] ?/.,(FRAG (WHNP (WP What)) (PP (IN about) (NP (PRP$ your) (JJ casual) (NN wear))) (. ?) (-DFL- E_S)),75,92.032625,96.498625
sw02utt/sw_0258_2008.utt,2/sw2008,2008,49,qy,A,31,2,Do you like to wear jeans most of the time? /,Do/VBP  [ you/PRP ] like/VB to/TO wear/VB  [ jeans/NNS ] most/JJS of/IN  [ the/DT time/NN ] ?/.,(SQ (VBP Do) (NP-SBJ-1 (PRP you)) (VP (VB like) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB wear) (NP (NNS jeans)) (NP-TMP (NP (JJS most)) (PP (IN of) (NP (DT the) (NN time)))))))) (. ?) (-DFL- E_S)),76,92.032625,96.498625
sw02utt/sw_0258_2008.utt,2/sw2008,2008,50,ny,B,32,1,"{F Um, } yeah  /","Um/UH ,/, yeah/UH","(INTJ (INTJ (UH Um)) (, ,) (INTJ (UH yeah)) (-DFL- E_S))",78,97.069,103.03175
sw02utt/sw_0258_2008.utt,2/sw2008,2008,51,na,B,32,2,mostly.  /,mostly/RB ./.,(ADVP (RB mostly) (. .) (-DFL- E_S)),79,97.069,103.03175
sw02utt/sw_0258_2008.utt,2/sw2008,2008,52,sd,B,32,3,"{E I mean, } at home I predominantly wear <<speaker laughs while saying remainder of statement>> sweatpants and things like that,","[ I/PRP ] mean/VBP ,/, at/IN  [ home/NN ] [ I/PRP ] predominantly/RB wear/VBP  [ sweatpants/NNS ] and/CC  [ things/NNS ] like/IN  [ that/DT ] ,/,","(S (PRN (S (NP-SBJ (PRP I)) (VP (VBP mean))) (, ,)) (PP-LOC (IN at) (NP (NN home))) (NP-SBJ (PRP I)) (ADVP (RB predominantly)) (VP (VBP wear) (NP (NP (NNS sweatpants)) (CC and) (NP (NP (NP (NNS things)) (PP (IN like) (NP (DT that)))) (, ,) (ADVP (RB also))))) (. .) (-DFL- E_S))",80,97.069,103.03175
sw02utt/sw_0258_2008.utt,2/sw2008,2008,53,b,A,33,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),82,102.314875,102.800875
sw02utt/sw_0258_2008.utt,2/sw2008,2008,54,+,B,34,1,also. /,also/RB ./.,"(S (PRN (S (NP-SBJ (PRP I)) (VP (VBP mean))) (, ,)) (PP-LOC (IN at) (NP (NN home))) (NP-SBJ (PRP I)) (ADVP (RB predominantly)) (VP (VBP wear) (NP (NP (NNS sweatpants)) (CC and) (NP (NP (NP (NNS things)) (PP (IN like) (NP (DT that)))) (, ,) (ADVP (RB also))))) (. .) (-DFL- E_S))",80
sw02utt/sw_0258_2008.utt,2/sw2008,2008,55,sd,A,35,1,"It's nice you can wear shorts, especially on a day like today when it's so  hot. /","[ It/PRP ] 's/BES nice/JJ  [ you/PRP ] can/MD wear/VB  [ shorts/NNS ] ,/, especially/RB on/IN  [ a/DT day/NN ] like/IN  [ today/NN ] when/WRB  [ it/PRP ] 's/BES so/RB hot/JJ ./.","(S (NP-SBJ (NP (PRP It)) (SBAR (-NONE- *EXP*-2))) (VP (BES 's) (ADJP-PRD (JJ nice)) (SBAR-2 (-NONE- 0) (S (NP-SBJ (PRP you)) (VP (MD can) (VP (VB wear) (NP (NNS shorts)))))) (, ,) (PP-TMP (ADVP (RB especially)) (IN on) (NP (NP (DT a) (NN day)) (PP (IN like) (NP (NN today))))) (SBAR-TMP (WHADVP-1 (WRB when)) (S (NP-SBJ (PRP it)) (VP (BES 's) (ADJP-PRD (RB so) (JJ hot)) (ADVP-TMP (-NONE- *T*-1)))))) (. .) (-DFL- E_S))",85,104.317125,107.55175
