Filename,adjacent_overlap_cw_para,adjacent_overlap_cw_para_div_seg,adjacent_overlap_binary_cw_para,adjacent_overlap_noun_para,adjacent_overlap_noun_para_div_seg,adjacent_overlap_binary_noun_para,basic_connectives,conjunctions,disjunctions,simple_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,opposition,determiners,demonstratives,all_additive,all_causal,positive_causal,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,pronoun_noun_ratio,repeated_content_lemmas,repeated_content_and_pronoun_lemmas
transcript_106.txt,0.255965292842,13.1111111111,1.0,0.148514851485,3.33333333333,1.0,0.0622193713919,0.0416933932008,0.00641436818473,0.0339961513791,0.00898011545863,0.0327132777421,0.0763309813983,0.00320718409237,0.0141116100064,0.0128287363695,0.0930083386786,0.0282232200128,0.0532392559333,0.0141116100064,0.106478511867,0.0442591404747,0.0262989095574,0.0115458627325,0.0102629890956,0.0237331622835,0.161642078255,0.0179602309173,0.0878768441309,0.047466324567,0.278195488722,0.383579217447,0.429762668377
transcript_107.txt,0.240780911063,11.1,1.0,0.150837988827,2.7,0.9,0.0715174129353,0.0522388059701,0.00373134328358,0.0366915422886,0.00932835820896,0.0478855721393,0.0845771144279,0.00497512437811,0.0167910447761,0.0105721393035,0.0733830845771,0.0286069651741,0.0597014925373,0.0143034825871,0.0957711442786,0.0379353233831,0.0242537313433,0.00995024875622,0.0136815920398,0.0205223880597,0.161069651741,0.0136815920398,0.0945273631841,0.0441542288557,0.25,0.439054726368,0.483208955224
transcript_108.txt,0.259336099585,11.3636363636,1.0,0.190751445087,3.0,0.909090909091,0.0687538367096,0.0509515039902,0.00306936771025,0.0448127685697,0.0085942295887,0.0521792510743,0.0902394106814,0.00982197667281,0.0165745856354,0.00798035604665,0.0883977900552,0.0331491712707,0.0601596071209,0.0141190914672,0.108655616943,0.0399017802333,0.0306936771025,0.00675260896255,0.0171884591774,0.0171884591774,0.177409453653,0.00982197667281,0.102516881522,0.0914671577655,0.631355932203,0.43400859423,0.525475751995
transcript_109.txt,0.292753623188,16.8333333333,1.0,0.257142857143,6.0,0.666666666667,0.0742115027829,0.0510204081633,0.00185528756957,0.0454545454545,0.0120593692022,0.0538033395176,0.102040816327,0.00834879406308,0.0241187384045,0.00556586270872,0.0871985157699,0.0343228200371,0.0612244897959,0.0194805194805,0.115955473098,0.0482374768089,0.0417439703154,0.00463821892393,0.0250463821892,0.0222634508349,0.192022263451,0.00742115027829,0.111317254174,0.0371057513915,0.222222222222,0.408163265306,0.445269016698
transcript_11.txt,0.231536926148,8.28571428571,0.857142857143,0.105882352941,1.28571428571,0.642857142857,0.0639730639731,0.0387205387205,0.00392817059484,0.0420875420875,0.0145903479237,0.0342312008979,0.0841750841751,0.00785634118967,0.0218855218855,0.0179573512907,0.0785634118967,0.0398428731762,0.0516273849607,0.0207631874299,0.107744107744,0.0544332210999,0.0353535353535,0.016835016835,0.0140291806958,0.0224466891134,0.149831649832,0.0207631874299,0.0914702581369,0.0499438832772,0.32962962963,0.462401795735,0.512345679012
transcript_110.txt,0.314814814815,12.1428571429,1.0,0.0869565217391,1.14285714286,0.571428571429,0.0729783037475,0.0453648915187,0.00295857988166,0.0295857988166,0.0147928994083,0.0364891518738,0.0907297830375,0.0069033530572,0.0216962524655,0.0177514792899,0.0700197238659,0.0207100591716,0.0542406311637,0.0216962524655,0.0927021696252,0.0542406311637,0.0384615384615,0.0128205128205,0.0187376725838,0.0276134122288,0.153846153846,0.0157790927022,0.10157790927,0.0473372781065,0.333333333333,0.421104536489,0.467455621302
transcript_111.txt,0.135135135135,6.0,1.0,0.0823529411765,1.4,0.8,0.062423500612,0.0391676866585,0.00489596083231,0.0489596083231,0.00856793145655,0.0354957160343,0.094247246022,0.00489596083231,0.0171358629131,0.00611995104039,0.093023255814,0.0428396572827,0.0514075887393,0.015911872705,0.108935128519,0.0501835985312,0.0379436964504,0.00734394124847,0.0110159118727,0.0183598531212,0.162790697674,0.0122399020808,0.0917992656059,0.0416156670747,0.259541984733,0.395348837209,0.435740514076
transcript_230.txt,0.167984189723,8.5,0.8,0.129186602871,2.7,0.8,0.0587937151546,0.0430816016219,0.00354789660416,0.0334515965535,0.00658895083629,0.0400405473898,0.0709579320831,0.0045615813482,0.0106436898125,0.0101368474404,0.0800810947795,0.0299036999493,0.0511910795743,0.0111505321845,0.0993411049164,0.0344652812975,0.0207805372529,0.0101368474404,0.0091231626964,0.0152052711607,0.151039026863,0.0136847440446,0.0800810947795,0.0537252914344,0.304597701149,0.427268119615,0.479979726305
transcript_231.txt,0.211974110032,10.0769230769,0.769230769231,0.154185022026,2.69230769231,0.692307692308,0.0672514619883,0.0443469785575,0.00438596491228,0.0477582846004,0.0131578947368,0.0399610136452,0.0877192982456,0.00682261208577,0.0238791423002,0.00925925925926,0.0852826510721,0.0394736842105,0.0526315789474,0.0194931773879,0.111111111111,0.0428849902534,0.0292397660819,0.00925925925926,0.0185185185185,0.0229044834308,0.172514619883,0.0136452241715,0.0969785575049,0.0487329434698,0.328947368421,0.402046783626,0.450292397661
transcript_232.txt,0.194154488518,10.3333333333,1.0,0.130208333333,2.77777777778,0.888888888889,0.0610859728507,0.0435520361991,0.00565610859729,0.0339366515837,0.00678733031674,0.0384615384615,0.079185520362,0.00282805429864,0.0107466063348,0.0130090497738,0.105769230769,0.033371040724,0.0565610859729,0.00904977375566,0.0995475113122,0.0384615384615,0.02092760181,0.012443438914,0.012443438914,0.012443438914,0.154411764706,0.0180995475113,0.0871040723982,0.0339366515837,0.175953079179,0.417986425339,0.451923076923
transcript_233.txt,0.169491525424,5.71428571429,0.785714285714,0.138613861386,2.0,0.428571428571,0.0651577503429,0.0404663923182,0.00480109739369,0.0233196159122,0.017146776406,0.0342935528121,0.0747599451303,0.00274348422497,0.0178326474623,0.0144032921811,0.0781893004115,0.0240054869684,0.0534979423868,0.0164609053498,0.0898491083676,0.0452674897119,0.0281207133059,0.0137174211248,0.00754458161866,0.0192043895748,0.131687242798,0.0192043895748,0.0816186556927,0.0548696844993,0.306513409962,0.417695473251,0.47256515775
transcript_234.txt,0.200527704485,9.5,0.875,0.193103448276,3.5,0.75,0.0470347648262,0.0347648261759,0.0027266530334,0.0415814587594,0.00613496932515,0.0347648261759,0.0668029993183,0.0040899795501,0.00954328561691,0.00613496932515,0.0763462849352,0.0347648261759,0.0415814587594,0.00954328561691,0.100204498978,0.0306748466258,0.0224948875256,0.0054533060668,0.0102249488753,0.00954328561691,0.141104294479,0.0102249488753,0.068166325835,0.0463531015678,0.274193548387,0.458077709611,0.503749147921
transcript_235.txt,0.219469026549,10.3333333333,1.0,0.177966101695,3.5,1.0,0.0762352941176,0.0545882352941,0.00470588235294,0.0447058823529,0.00941176470588,0.0484705882353,0.100705882353,0.00282352941176,0.016,0.0136470588235,0.0908235294118,0.0385882352941,0.0682352941176,0.0145882352941,0.104941176471,0.0461176470588,0.0277647058824,0.0141176470588,0.0197647058824,0.0207058823529,0.182588235294,0.0197647058824,0.111058823529,0.064,0.365591397849,0.402823529412,0.466352941176
transcript_236.txt,0.177902621723,8.63636363636,0.909090909091,0.0935960591133,1.72727272727,0.727272727273,0.0549163179916,0.0319037656904,0.00366108786611,0.0376569037657,0.0120292887029,0.0319037656904,0.0716527196653,0.00366108786611,0.0183054393305,0.00836820083682,0.0962343096234,0.0298117154812,0.0418410041841,0.0188284518828,0.112970711297,0.0475941422594,0.0350418410042,0.00889121338912,0.0109832635983,0.0230125523013,0.160564853556,0.0125523012552,0.081589958159,0.0428870292887,0.246246246246,0.443514644351,0.485878661088
transcript_237.txt,0.246551724138,13.0,1.0,0.175965665236,3.72727272727,0.909090909091,0.0679886685552,0.0407932011331,0.00736543909348,0.0385269121813,0.0113314447592,0.0396600566572,0.08611898017,0.00679886685552,0.0209631728045,0.013597733711,0.0787535410765,0.0232294617564,0.0555240793201,0.014730878187,0.0963172804533,0.0509915014164,0.0328611898017,0.0113314447592,0.0192634560907,0.0203966005666,0.158640226629,0.0186968838527,0.100283286119,0.0220963172805,0.129139072848,0.432861189802,0.454957507082
transcript_238.txt,0.27731092437,11.7857142857,1.0,0.195348837209,3.0,0.785714285714,0.0561199806483,0.0290275761974,0.0111272375423,0.0488630865989,0.00725689404935,0.0237058538945,0.0686985970005,0.00338655055636,0.0154813739719,0.0111272375423,0.0774068698597,0.0343492985002,0.0435413642961,0.0149975810353,0.103531688437,0.0561199806483,0.0338655055636,0.0111272375423,0.00870827285922,0.0227382680213,0.14755684567,0.0222544750847,0.0870827285922,0.059022738268,0.396103896104,0.466860183841,0.525882922109
transcript_239.txt,0.09,2.57142857143,0.714285714286,0.0,0.0,0.0,0.0469181232751,0.0285188592456,0.00183992640294,0.0450781968721,0.00367985280589,0.0294388224471,0.0671573137075,0.0064397424103,0.0119595216191,0.00919963201472,0.0754369825207,0.0367985280589,0.0367985280589,0.0101195952162,0.0873965041398,0.0423183072677,0.033118675253,0.00735970561178,0.0147194112236,0.0165593376265,0.138914443422,0.0101195952162,0.0754369825207,0.0515179392824,0.402877697842,0.429622815087,0.48114075437
transcript_24.txt,0.202380952381,10.2,1.0,0.131868131868,2.4,1.0,0.0774869109948,0.0575916230366,0.00418848167539,0.0565445026178,0.00732984293194,0.048167539267,0.103664921466,0.00628272251309,0.0230366492147,0.0167539267016,0.0848167539267,0.034554973822,0.0701570680628,0.0157068062827,0.0973821989529,0.0523560209424,0.034554973822,0.013612565445,0.013612565445,0.0219895287958,0.173821989529,0.0178010471204,0.114136125654,0.0659685863874,0.484615384615,0.347643979058,0.413612565445
transcript_240.txt,0.348017621145,19.75,1.0,0.276315789474,5.25,1.0,0.0570071258907,0.0285035629454,0.00475059382423,0.0546318289786,0.0154394299287,0.0273159144893,0.0938242280285,0.00712589073634,0.0308788598575,0.0118764845606,0.0748218527316,0.0237529691211,0.0403800475059,0.0285035629454,0.115201900238,0.0665083135392,0.0498812351544,0.0118764845606,0.0237529691211,0.0296912114014,0.171021377672,0.0166270783848,0.112826603325,0.0653206650831,0.486725663717,0.418052256532,0.483372921615
transcript_241.txt,0.237847222222,9.78571428571,1.0,0.0969387755102,1.35714285714,0.571428571429,0.0604534005038,0.0443324937028,0.00403022670025,0.0307304785894,0.00755667506297,0.0357682619647,0.0876574307305,0.00251889168766,0.0191435768262,0.0156171284635,0.0599496221662,0.0206549118388,0.0544080604534,0.0146095717884,0.0765743073048,0.0443324937028,0.0251889168766,0.0151133501259,0.0181360201511,0.0181360201511,0.138539042821,0.0196473551637,0.0962216624685,0.0534005037783,0.425702811245,0.43476070529,0.488161209068
transcript_242.txt,0.206106870229,13.5,1.0,0.166666666667,3.625,0.875,0.0531914893617,0.0443262411348,0.00118203309693,0.0455082742317,0.00472813238771,0.0526004728132,0.0862884160757,0.00886524822695,0.0124113475177,0.00531914893617,0.0762411347518,0.0230496453901,0.0537825059102,0.0124113475177,0.108747044917,0.0390070921986,0.0342789598109,0.00354609929078,0.0135933806147,0.0124113475177,0.170803782506,0.00472813238771,0.0963356973995,0.0508274231678,0.328244274809,0.432033096927,0.482269503546
transcript_243.txt,0.21776504298,9.5,1.0,0.142857142857,2.375,0.875,0.0553227158424,0.0393964794635,0.00586756077117,0.0477787091366,0.00586756077117,0.0402347024308,0.0737636211232,0.00251466890193,0.0134115674769,0.00838222967309,0.094719195306,0.0368818105616,0.0519698239732,0.0100586756077,0.120704107293,0.0393964794635,0.0234702430847,0.0100586756077,0.0167644593462,0.0134115674769,0.178541492037,0.0167644593462,0.0905280804694,0.0444258172674,0.26368159204,0.38642078793,0.430846605197
transcript_244.txt,0.212224108659,7.8125,0.875,0.10407239819,1.4375,0.375,0.0503055947344,0.0343206393982,0.0075223319229,0.0399623883404,0.00564174894217,0.0282087447109,0.0587682181476,0.00470145745181,0.00940291490362,0.0136342266102,0.083215796897,0.0352609308886,0.0484250117536,0.010343206394,0.0874471086037,0.0399623883404,0.0192759755524,0.0136342266102,0.00799247766808,0.0145745181006,0.12881993418,0.0211565585331,0.0719322990127,0.0780441937,0.515527950311,0.434414668547,0.512458862247
transcript_390.txt,0.247826086957,11.4,1.0,0.111111111111,1.6,0.6,0.0477137176938,0.0318091451292,0.00596421471173,0.0497017892644,0.00596421471173,0.0347912524851,0.0646123260437,0.00795228628231,0.0119284294235,0.00795228628231,0.0785288270378,0.0347912524851,0.0477137176938,0.0149105367793,0.115308151093,0.0407554671968,0.0298210735586,0.00497017892644,0.0129224652087,0.0168986083499,0.160039761431,0.0109343936382,0.0854870775348,0.0437375745527,0.330827067669,0.425447316103,0.469184890656
transcript_391.txt,0.138755980861,5.8,0.8,0.0714285714286,1.2,0.6,0.0500595947557,0.0274135876043,0.0107270560191,0.0548271752086,0.00595947556615,0.0238379022646,0.0548271752086,0.00476758045292,0.00953516090584,0.00715137067938,0.109654350417,0.0536352800954,0.0476758045292,0.0178784266985,0.132300357569,0.0441001191895,0.0274135876043,0.00595947556615,0.00953516090584,0.0274135876043,0.174016686532,0.0166865315852,0.0858164481526,0.0297973778308,0.158227848101,0.384982121573,0.413587604291
transcript_392.txt,0.232283464567,9.83333333333,0.666666666667,0.161616161616,2.66666666667,0.5,0.0562248995984,0.0411646586345,0.00200803212851,0.0230923694779,0.00401606425703,0.035140562249,0.0642570281124,0.0110441767068,0.00602409638554,0.0160642570281,0.0913654618474,0.0291164658635,0.0471887550201,0.00602409638554,0.0883534136546,0.0381526104418,0.0251004016064,0.0110441767068,0.0150602409639,0.0130522088353,0.136546184739,0.0140562248996,0.0763052208835,0.0582329317269,0.347305389222,0.44578313253,0.504016064257
transcript_393.txt,0.246376811594,8.5,1.0,0.151898734177,2.0,0.5,0.041782729805,0.0264623955432,0.00139275766017,0.0181058495822,0.0111420612813,0.016713091922,0.0445682451253,0.0,0.0111420612813,0.0125348189415,0.0598885793872,0.016713091922,0.0320334261838,0.0139275766017,0.0766016713092,0.033426183844,0.0208913649025,0.0111420612813,0.0041782729805,0.016713091922,0.104456824513,0.0125348189415,0.0529247910864,0.0473537604457,0.269841269841,0.434540389972,0.479108635097
transcript_394.txt,0.237288135593,11.2,1.0,0.20652173913,3.8,0.8,0.0594479830149,0.0392781316348,0.0031847133758,0.036093418259,0.00955414012739,0.0445859872611,0.0753715498938,0.0031847133758,0.0138004246285,0.00743099787686,0.112526539278,0.0339702760085,0.0541401273885,0.0127388535032,0.112526539278,0.0403397027601,0.031847133758,0.00530785562633,0.00849256900212,0.0244161358811,0.176220806794,0.00849256900212,0.0859872611465,0.0297239915074,0.16,0.424628450106,0.454352441614
transcript_395.txt,0.273333333333,10.25,1.0,0.0877192982456,1.25,1.0,0.0552763819095,0.0439698492462,0.00125628140704,0.0251256281407,0.00502512562814,0.0314070351759,0.0665829145729,0.00376884422111,0.00628140703518,0.0175879396985,0.0741206030151,0.0213567839196,0.0502512562814,0.0175879396985,0.0829145728643,0.0389447236181,0.0138190954774,0.0238693467337,0.0125628140704,0.0175879396985,0.133165829146,0.0251256281407,0.0879396984925,0.0477386934673,0.322033898305,0.376884422111,0.424623115578
transcript_396.txt,0.216606498195,12.0,1.0,0.171428571429,3.6,0.8,0.0636363636364,0.0383838383838,0.00808080808081,0.0252525252525,0.010101010101,0.0353535353535,0.069696969697,0.0040404040404,0.0131313131313,0.010101010101,0.0838383838384,0.0252525252525,0.0575757575758,0.0141414141414,0.0959595959596,0.0444444444444,0.0272727272727,0.010101010101,0.010101010101,0.0191919191919,0.153535353535,0.0181818181818,0.089898989899,0.0646464646465,0.376470588235,0.434343434343,0.49797979798
transcript_397.txt,0.189003436426,11.0,1.0,0.109375,2.8,1.0,0.0493421052632,0.0372807017544,0.00109649122807,0.0285087719298,0.00657894736842,0.031798245614,0.0657894736842,0.00109649122807,0.00877192982456,0.0131578947368,0.0997807017544,0.0296052631579,0.047149122807,0.00657894736842,0.0811403508772,0.0252192982456,0.0120614035088,0.0142543859649,0.00548245614035,0.0109649122807,0.126096491228,0.015350877193,0.0657894736842,0.0493421052632,0.271084337349,0.342105263158,0.391447368421
transcript_398.txt,0.306306306306,13.6,1.0,0.152941176471,2.6,1.0,0.0645161290323,0.0430107526882,0.00645161290323,0.0333333333333,0.0118279569892,0.0354838709677,0.0720430107527,0.00322580645161,0.0172043010753,0.00860215053763,0.0569892473118,0.0172043010753,0.0505376344086,0.0161290322581,0.0924731182796,0.0408602150538,0.0258064516129,0.00860215053763,0.00537634408602,0.0193548387097,0.141935483871,0.0161290322581,0.0817204301075,0.047311827957,0.293333333333,0.413978494624,0.461290322581
transcript_399.txt,0.224137931034,8.66666666667,1.0,0.157142857143,1.83333333333,0.5,0.0625,0.03515625,0.00651041666667,0.046875,0.015625,0.04296875,0.0807291666667,0.0078125,0.0234375,0.0078125,0.0611979166667,0.0377604166667,0.0494791666667,0.01953125,0.102864583333,0.0520833333333,0.0390625,0.00651041666667,0.0143229166667,0.0260416666667,0.154947916667,0.0143229166667,0.0950520833333,0.0403645833333,0.289719626168,0.404947916667,0.4453125
transcript_4.txt,0.25340599455,15.5,1.0,0.188405797101,4.33333333333,0.5,0.0632228218967,0.0454895913647,0.00925212027756,0.0447185813416,0.00385505011565,0.0439475713184,0.0740169622205,0.00231303006939,0.011565150347,0.0131071703932,0.0902081727062,0.0393215111796,0.0624518118736,0.00848111025443,0.107170393215,0.0393215111796,0.0185042405551,0.011565150347,0.0123361603701,0.0154202004626,0.171935235158,0.0208172706245,0.0925212027756,0.0478026214341,0.329787234043,0.40632228219,0.454124903624
transcript_40.txt,0.179487179487,9.33333333333,1.0,0.0877192982456,1.66666666667,0.666666666667,0.0532467532468,0.0350649350649,0.00779220779221,0.0506493506494,0.0025974025974,0.0324675324675,0.0727272727273,0.0012987012987,0.0116883116883,0.00649350649351,0.107792207792,0.0350649350649,0.0506493506494,0.00649350649351,0.11038961039,0.0441558441558,0.0272727272727,0.00909090909091,0.0168831168831,0.0103896103896,0.17012987013,0.0168831168831,0.0896103896104,0.0493506493506,0.296875,0.374025974026,0.422077922078
transcript_400.txt,0.245059288538,10.3333333333,1.0,0.133333333333,2.33333333333,0.5,0.0411946446962,0.0247167868177,0.00308959835221,0.0391349124614,0.00926879505664,0.0185375901133,0.0566426364573,0.00205973223481,0.0144181256437,0.0123583934089,0.0957775489186,0.032955715757,0.0339855818744,0.0154479917611,0.0957775489186,0.0401647785788,0.0257466529351,0.0113285272915,0.00617919670443,0.0164778578785,0.124613800206,0.0144181256437,0.0638516992791,0.0556127703399,0.341772151899,0.433573635427,0.489186405767
transcript_401.txt,0.142292490119,9.0,1.0,0.111111111111,2.75,0.5,0.0406698564593,0.0334928229665,0.0011961722488,0.0430622009569,0.00358851674641,0.0239234449761,0.0633971291866,0.00358851674641,0.0155502392344,0.0143540669856,0.0909090909091,0.0299043062201,0.0430622009569,0.0107655502392,0.105263157895,0.0287081339713,0.0155502392344,0.0131578947368,0.0179425837321,0.00956937799043,0.148325358852,0.0143540669856,0.0741626794258,0.0203349282297,0.108974358974,0.407894736842,0.428229665072
transcript_402.txt,0.212927756654,11.2,1.0,0.217821782178,4.4,1.0,0.0598039215686,0.0441176470588,0.00882352941176,0.0480392156863,0.00490196078431,0.0450980392157,0.0892156862745,0.0107843137255,0.0137254901961,0.00980392156863,0.0794117647059,0.0245098039216,0.0549019607843,0.0117647058824,0.102941176471,0.0460784313725,0.0303921568627,0.00686274509804,0.0205882352941,0.0107843137255,0.159803921569,0.0156862745098,0.100980392157,0.0450980392157,0.238341968912,0.444117647059,0.488235294118
transcript_403.txt,0.48,24.0,1.0,0.423076923077,11.0,1.0,0.0828828828829,0.0558558558559,0.0036036036036,0.0324324324324,0.0126126126126,0.0486486486486,0.104504504505,0.00540540540541,0.0144144144144,0.0234234234234,0.0720720720721,0.0216216216216,0.0666666666667,0.0144144144144,0.0864864864865,0.0666666666667,0.0414414414414,0.0216216216216,0.0108108108108,0.0252252252252,0.14954954955,0.0252252252252,0.10990990991,0.0630630630631,0.353535353535,0.322522522523,0.383783783784
transcript_540.txt,0.171821305842,8.33333333333,1.0,0.131578947368,2.5,1.0,0.0895669291339,0.0551181102362,0.00688976377953,0.0393700787402,0.0137795275591,0.0580708661417,0.100393700787,0.00393700787402,0.0177165354331,0.00984251968504,0.0807086614173,0.0314960629921,0.0708661417323,0.0177165354331,0.0984251968504,0.0561023622047,0.0413385826772,0.00885826771654,0.00787401574803,0.0295275590551,0.172244094488,0.0157480314961,0.114173228346,0.0177165354331,0.111111111111,0.402559055118,0.419291338583
transcript_541.txt,0.279279279279,13.2857142857,1.0,0.285714285714,4.85714285714,1.0,0.067683508103,0.0486177311725,0.00095328884652,0.0333651096282,0.0104861773117,0.0362249761678,0.0867492850334,0.00190657769304,0.0114394661582,0.0200190657769,0.071496663489,0.0305052430887,0.0562440419447,0.0114394661582,0.0867492850334,0.0428979980934,0.0247855100095,0.0190657769304,0.00762631077216,0.0181124880839,0.139180171592,0.0209723546235,0.0857959961868,0.0486177311725,0.3,0.41372735939,0.462345090562
transcript_542.txt,0.342465753425,25.0,1.0,0.276923076923,9.0,1.0,0.0516431924883,0.0258215962441,0.0105633802817,0.0680751173709,0.00586854460094,0.0176056338028,0.0680751173709,0.00117370892019,0.0117370892019,0.0093896713615,0.1220657277,0.0481220657277,0.037558685446,0.0140845070423,0.1279342723,0.0551643192488,0.0352112676056,0.0093896713615,0.0093896713615,0.0269953051643,0.167840375587,0.0211267605634,0.0868544600939,0.0528169014085,0.304054054054,0.381455399061,0.434272300469
transcript_543.txt,0.232456140351,10.6,1.0,0.182795698925,3.4,0.8,0.0345945945946,0.0248648648649,0.00648648648649,0.0378378378378,0.00216216216216,0.0194594594595,0.0475675675676,0.00216216216216,0.012972972973,0.0118918918919,0.105945945946,0.0335135135135,0.0443243243243,0.0108108108108,0.108108108108,0.0389189189189,0.0205405405405,0.0118918918919,0.00972972972973,0.00864864864865,0.138378378378,0.0183783783784,0.0681081081081,0.0627027027027,0.394557823129,0.385945945946,0.448648648649
