Filename,adjacent_overlap_cw_para,adjacent_overlap_cw_para_div_seg,adjacent_overlap_binary_cw_para,adjacent_overlap_noun_para,adjacent_overlap_noun_para_div_seg,adjacent_overlap_binary_noun_para,basic_connectives,conjunctions,disjunctions,simple_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,opposition,determiners,demonstratives,all_additive,all_causal,positive_causal,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,pronoun_noun_ratio,repeated_content_lemmas,repeated_content_and_pronoun_lemmas
transcript_107.txt,0.278145695364,8.4,1.0,0.22,2.2,0.8,0.0715174129353,0.0522388059701,0.00373134328358,0.0366915422886,0.00932835820896,0.0478855721393,0.0845771144279,0.00497512437811,0.0167910447761,0.0105721393035,0.0733830845771,0.0286069651741,0.0597014925373,0.0143034825871,0.0957711442786,0.0379353233831,0.0242537313433,0.00995024875622,0.0136815920398,0.0205223880597,0.161069651741,0.0136815920398,0.0945273631841,0.0441542288557,0.249122807018,0.439054726368,0.483208955224
transcript_109.txt,0.508333333333,20.3333333333,1.0,0.408163265306,6.66666666667,1.0,0.0742115027829,0.0510204081633,0.00185528756957,0.0454545454545,0.0120593692022,0.0538033395176,0.102040816327,0.00834879406308,0.0241187384045,0.00556586270872,0.0871985157699,0.0343228200371,0.0612244897959,0.0194805194805,0.115955473098,0.0482374768089,0.0417439703154,0.00463821892393,0.0250463821892,0.0222634508349,0.192022263451,0.00742115027829,0.111317254174,0.0371057513915,0.222222222222,0.408163265306,0.445269016698
transcript_11.txt,0.31455399061,9.57142857143,1.0,0.242424242424,2.28571428571,0.857142857143,0.0639730639731,0.0387205387205,0.00392817059484,0.0420875420875,0.0145903479237,0.0342312008979,0.0841750841751,0.00785634118967,0.0218855218855,0.0179573512907,0.0785634118967,0.0398428731762,0.0516273849607,0.0207631874299,0.107744107744,0.0544332210999,0.0353535353535,0.016835016835,0.0140291806958,0.0224466891134,0.149831649832,0.0207631874299,0.0914702581369,0.0499438832772,0.32962962963,0.462401795735,0.512345679012
transcript_110.txt,0.339622641509,11.25,1.0,0.152941176471,1.625,0.625,0.0729783037475,0.0453648915187,0.00295857988166,0.0295857988166,0.0147928994083,0.0364891518738,0.0907297830375,0.0069033530572,0.0216962524655,0.0177514792899,0.0700197238659,0.0207100591716,0.0542406311637,0.0216962524655,0.0927021696252,0.0542406311637,0.0384615384615,0.0128205128205,0.0187376725838,0.0276134122288,0.153846153846,0.0157790927022,0.10157790927,0.0473372781065,0.333333333333,0.422090729783,0.468441814596
transcript_111.txt,0.290076335878,7.6,1.0,0.212765957447,2.0,0.8,0.062423500612,0.0391676866585,0.00489596083231,0.0489596083231,0.00856793145655,0.0354957160343,0.094247246022,0.00489596083231,0.0171358629131,0.00611995104039,0.093023255814,0.0428396572827,0.0514075887393,0.015911872705,0.108935128519,0.0501835985312,0.0379436964504,0.00734394124847,0.0110159118727,0.0183598531212,0.162790697674,0.0122399020808,0.0917992656059,0.0416156670747,0.259541984733,0.395348837209,0.435740514076
transcript_112.txt,0.336206896552,9.75,1.0,0.222222222222,2.0,1.0,0.0507859733978,0.0350665054414,0.00362756952842,0.0278113663845,0.00604594921403,0.0266021765417,0.0604594921403,0.0,0.00967351874244,0.0157194679565,0.0761789600967,0.0290205562273,0.0399032648126,0.0120918984281,0.0918984280532,0.0302297460701,0.0181378476421,0.00846432889964,0.00241837968561,0.0145102781137,0.128174123337,0.0120918984281,0.0616686819831,0.0628778718259,0.41935483871,0.35792019347,0.419588875453
transcript_230.txt,0.175438596491,6.66666666667,0.944444444444,0.109489051095,1.66666666667,0.833333333333,0.0587937151546,0.0430816016219,0.00354789660416,0.0334515965535,0.00658895083629,0.0400405473898,0.0709579320831,0.0045615813482,0.0106436898125,0.0101368474404,0.0800810947795,0.0299036999493,0.0511910795743,0.0111505321845,0.0993411049164,0.0344652812975,0.0207805372529,0.0101368474404,0.0091231626964,0.0152052711607,0.151039026863,0.0136847440446,0.0800810947795,0.0537252914344,0.305475504323,0.427268119615,0.479979726305
transcript_231.txt,0.225373134328,8.38888888889,1.0,0.12017167382,1.55555555556,0.666666666667,0.0672514619883,0.0443469785575,0.00438596491228,0.0477582846004,0.0131578947368,0.0399610136452,0.0877192982456,0.00682261208577,0.0238791423002,0.00925925925926,0.0852826510721,0.0394736842105,0.0526315789474,0.0194931773879,0.111111111111,0.0428849902534,0.0292397660819,0.00925925925926,0.0185185185185,0.0229044834308,0.172514619883,0.0136452241715,0.0969785575049,0.0487329434698,0.328947368421,0.402046783626,0.450292397661
transcript_233.txt,0.162393162393,6.33333333333,0.833333333333,0.109452736318,1.83333333333,0.75,0.0651577503429,0.0404663923182,0.00480109739369,0.0233196159122,0.017146776406,0.0342935528121,0.0747599451303,0.00274348422497,0.0178326474623,0.0144032921811,0.0781893004115,0.0240054869684,0.0534979423868,0.0164609053498,0.0898491083676,0.0452674897119,0.0281207133059,0.0137174211248,0.00754458161866,0.0192043895748,0.131687242798,0.0192043895748,0.0816186556927,0.0548696844993,0.306513409962,0.417695473251,0.47256515775
transcript_234.txt,0.40625,13.0,1.0,0.307692307692,4.0,1.0,0.0470347648262,0.0347648261759,0.0027266530334,0.0415814587594,0.00613496932515,0.0347648261759,0.0668029993183,0.0040899795501,0.00954328561691,0.00613496932515,0.0763462849352,0.0347648261759,0.0415814587594,0.00954328561691,0.100204498978,0.0306748466258,0.0224948875256,0.0054533060668,0.0102249488753,0.00954328561691,0.141104294479,0.0102249488753,0.068166325835,0.0463531015678,0.274193548387,0.458077709611,0.503749147921
transcript_236.txt,0.359589041096,13.125,1.0,0.242424242424,3.0,0.75,0.0549163179916,0.0319037656904,0.00366108786611,0.0376569037657,0.0120292887029,0.0319037656904,0.0716527196653,0.00366108786611,0.0183054393305,0.00836820083682,0.0962343096234,0.0298117154812,0.0418410041841,0.0188284518828,0.112970711297,0.0475941422594,0.0350418410042,0.00889121338912,0.0109832635983,0.0230125523013,0.160564853556,0.0125523012552,0.081589958159,0.0428870292887,0.246246246246,0.443514644351,0.485878661088
transcript_237.txt,0.407407407407,11.0,1.0,0.304347826087,3.5,1.0,0.0674220963173,0.0402266288952,0.00736543909348,0.0385269121813,0.0113314447592,0.0390934844193,0.085552407932,0.00679886685552,0.0209631728045,0.013597733711,0.0787535410765,0.0232294617564,0.0549575070822,0.014730878187,0.0963172804533,0.0509915014164,0.0328611898017,0.0113314447592,0.0192634560907,0.0203966005666,0.158073654391,0.0186968838527,0.099716713881,0.0220963172805,0.129568106312,0.432861189802,0.454957507082
transcript_238.txt,0.286594761171,9.78947368421,1.0,0.19730941704,2.31578947368,0.684210526316,0.0561199806483,0.0290275761974,0.0111272375423,0.0488630865989,0.00725689404935,0.0237058538945,0.0686985970005,0.00338655055636,0.0154813739719,0.0111272375423,0.0774068698597,0.0343492985002,0.0435413642961,0.0149975810353,0.103531688437,0.0561199806483,0.0338655055636,0.0111272375423,0.00870827285922,0.0227382680213,0.14755684567,0.0222544750847,0.0870827285922,0.059022738268,0.396103896104,0.466860183841,0.525882922109
transcript_239.txt,0.228915662651,6.90909090909,0.818181818182,0.137254901961,1.27272727273,0.727272727273,0.0469181232751,0.0285188592456,0.00183992640294,0.0450781968721,0.00367985280589,0.0294388224471,0.0671573137075,0.0064397424103,0.0119595216191,0.00919963201472,0.0754369825207,0.0367985280589,0.0367985280589,0.0101195952162,0.0873965041398,0.0423183072677,0.033118675253,0.00735970561178,0.0147194112236,0.0165593376265,0.138914443422,0.0101195952162,0.0754369825207,0.0515179392824,0.405797101449,0.428702851886,0.480220791168
transcript_24.txt,0.186666666667,6.0,0.857142857143,0.125,1.42857142857,0.571428571429,0.0774869109948,0.0575916230366,0.00418848167539,0.0565445026178,0.00732984293194,0.048167539267,0.103664921466,0.00628272251309,0.0230366492147,0.0167539267016,0.0848167539267,0.034554973822,0.0701570680628,0.0157068062827,0.0973821989529,0.0523560209424,0.034554973822,0.013612565445,0.013612565445,0.0219895287958,0.173821989529,0.0178010471204,0.114136125654,0.0659685863874,0.484615384615,0.347643979058,0.413612565445
transcript_240.txt,0.348258706468,11.6666666667,1.0,0.240740740741,2.16666666667,0.833333333333,0.0570071258907,0.0285035629454,0.00475059382423,0.0546318289786,0.0154394299287,0.0273159144893,0.0938242280285,0.00712589073634,0.0308788598575,0.0118764845606,0.0748218527316,0.0237529691211,0.0403800475059,0.0285035629454,0.115201900238,0.0665083135392,0.0498812351544,0.0118764845606,0.0237529691211,0.0296912114014,0.171021377672,0.0166270783848,0.112826603325,0.0653206650831,0.486725663717,0.418052256532,0.483372921615
transcript_241.txt,0.26427406199,10.125,1.0,0.0837696335079,1.0,0.75,0.0604534005038,0.0443324937028,0.00403022670025,0.0307304785894,0.00755667506297,0.0357682619647,0.0876574307305,0.00251889168766,0.0191435768262,0.0156171284635,0.0599496221662,0.0206549118388,0.0544080604534,0.0146095717884,0.0765743073048,0.0443324937028,0.0251889168766,0.0151133501259,0.0181360201511,0.0181360201511,0.138539042821,0.0196473551637,0.0962216624685,0.0534005037783,0.425702811245,0.43476070529,0.488161209068
transcript_242.txt,0.210696920583,8.66666666667,0.933333333333,0.160975609756,2.2,0.933333333333,0.0531914893617,0.0443262411348,0.00118203309693,0.0455082742317,0.00472813238771,0.0526004728132,0.0862884160757,0.00886524822695,0.0124113475177,0.00531914893617,0.0762411347518,0.0230496453901,0.0537825059102,0.0124113475177,0.108747044917,0.0390070921986,0.0342789598109,0.00354609929078,0.0135933806147,0.0124113475177,0.170803782506,0.00472813238771,0.0963356973995,0.0508274231678,0.328244274809,0.433215130024,0.483451536643
transcript_243.txt,0.575757575758,19.0,1.0,0.466666666667,7.0,1.0,0.0553227158424,0.0393964794635,0.00586756077117,0.0477787091366,0.00586756077117,0.0402347024308,0.0737636211232,0.00251466890193,0.0134115674769,0.00838222967309,0.094719195306,0.0368818105616,0.0519698239732,0.0100586756077,0.120704107293,0.0393964794635,0.0234702430847,0.0100586756077,0.0167644593462,0.0134115674769,0.178541492037,0.0167644593462,0.0905280804694,0.0444258172674,0.26368159204,0.38642078793,0.430846605197
transcript_244.txt,0.75,24.0,1.0,0.625,5.0,1.0,0.0503055947344,0.0343206393982,0.0075223319229,0.0399623883404,0.00564174894217,0.0282087447109,0.0587682181476,0.00470145745181,0.00940291490362,0.0136342266102,0.083215796897,0.0352609308886,0.0484250117536,0.010343206394,0.0874471086037,0.0399623883404,0.0192759755524,0.0136342266102,0.00799247766808,0.0145745181006,0.12881993418,0.0211565585331,0.0719322990127,0.0780441937,0.515527950311,0.434414668547,0.512458862247
transcript_245.txt,0.756756756757,28.0,1.0,0.6875,11.0,1.0,0.059107358263,0.0452352231604,0.00120627261761,0.0307599517491,0.00844390832328,0.0331724969843,0.08082026538,0.00120627261761,0.018697225573,0.0180940892642,0.0910735826297,0.0211097708082,0.0524728588661,0.0120627261761,0.0940892641737,0.0367913148372,0.0199034981906,0.015681544029,0.0174909529554,0.015681544029,0.147165259349,0.0180940892642,0.0856453558504,0.0386007237636,0.21768707483,0.407720144753,0.446320868516
transcript_246.txt,0.466019417476,16.0,1.0,0.413043478261,6.33333333333,1.0,0.0515837104072,0.0402714932127,0.000452488687783,0.0262443438914,0.00633484162896,0.0325791855204,0.0665158371041,0.0027149321267,0.0126696832579,0.0126696832579,0.0696832579186,0.0217194570136,0.0434389140271,0.0131221719457,0.0909502262443,0.037556561086,0.0257918552036,0.0113122171946,0.00769230769231,0.0140271493213,0.138914027149,0.0122171945701,0.0764705882353,0.0597285067873,0.326732673267,0.465158371041,0.524886877828
transcript_40.txt,0.539682539683,17.0,1.0,0.571428571429,6.0,1.0,0.0519480519481,0.0350649350649,0.00649350649351,0.0506493506494,0.0025974025974,0.0324675324675,0.0727272727273,0.0012987012987,0.0116883116883,0.00649350649351,0.107792207792,0.0350649350649,0.0493506493506,0.00649350649351,0.11038961039,0.0428571428571,0.0272727272727,0.00909090909091,0.0168831168831,0.0103896103896,0.17012987013,0.0155844155844,0.0883116883117,0.0493506493506,0.296875,0.374025974026,0.422077922078
transcript_400.txt,0.335135135135,8.85714285714,1.0,0.183098591549,1.85714285714,1.0,0.0411946446962,0.0247167868177,0.00308959835221,0.0391349124614,0.00926879505664,0.0185375901133,0.0566426364573,0.00205973223481,0.0144181256437,0.0123583934089,0.0957775489186,0.032955715757,0.0339855818744,0.0154479917611,0.0957775489186,0.0401647785788,0.0257466529351,0.0113285272915,0.00617919670443,0.0164778578785,0.124613800206,0.0144181256437,0.0638516992791,0.0556127703399,0.341772151899,0.433573635427,0.489186405767
transcript_401.txt,0.194346289753,6.11111111111,0.777777777778,0.160714285714,2.0,0.777777777778,0.0406698564593,0.0334928229665,0.0011961722488,0.0430622009569,0.00358851674641,0.0239234449761,0.0633971291866,0.00358851674641,0.0155502392344,0.0143540669856,0.0909090909091,0.0299043062201,0.0430622009569,0.0107655502392,0.105263157895,0.0287081339713,0.0155502392344,0.0131578947368,0.0179425837321,0.00956937799043,0.148325358852,0.0143540669856,0.0741626794258,0.0203349282297,0.108974358974,0.407894736842,0.428229665072
transcript_402.txt,0.195845697329,8.25,1.0,0.162790697674,2.625,0.875,0.0598039215686,0.0441176470588,0.00882352941176,0.0480392156863,0.00490196078431,0.0450980392157,0.0892156862745,0.0107843137255,0.0137254901961,0.00980392156863,0.0794117647059,0.0245098039216,0.0549019607843,0.0117647058824,0.102941176471,0.0460784313725,0.0303921568627,0.00686274509804,0.0205882352941,0.0107843137255,0.159803921569,0.0156862745098,0.100980392157,0.0450980392157,0.238341968912,0.444117647059,0.488235294118
transcript_403.txt,0.229166666667,6.6,0.6,0.19696969697,2.6,0.4,0.0828828828829,0.0558558558559,0.0036036036036,0.0324324324324,0.0126126126126,0.0486486486486,0.104504504505,0.00540540540541,0.0144144144144,0.0234234234234,0.0720720720721,0.0216216216216,0.0666666666667,0.0144144144144,0.0864864864865,0.0666666666667,0.0414414414414,0.0216216216216,0.0108108108108,0.0252252252252,0.14954954955,0.0252252252252,0.10990990991,0.0630630630631,0.353535353535,0.322522522523,0.383783783784
transcript_404.txt,0.21875,7.77777777778,1.0,0.16,2.22222222222,0.888888888889,0.0680473372781,0.0512820512821,0.00788954635108,0.0266272189349,0.00295857988166,0.0512820512821,0.0936883629191,0.0128205128205,0.00887573964497,0.0069033530572,0.0848126232742,0.0276134122288,0.0719921104536,0.00887573964497,0.0877712031558,0.0394477317554,0.0246548323471,0.0069033530572,0.0266272189349,0.0157790927022,0.169625246548,0.0147928994083,0.107495069034,0.0571992110454,0.355828220859,0.35798816568,0.415187376726
transcript_405.txt,0.257627118644,9.5,1.0,0.114942528736,1.25,0.625,0.0652173913043,0.0425724637681,0.00996376811594,0.0380434782609,0.00905797101449,0.0317028985507,0.0778985507246,0.00815217391304,0.0126811594203,0.0172101449275,0.0788043478261,0.0280797101449,0.0579710144928,0.0163043478261,0.106884057971,0.0625,0.0344202898551,0.018115942029,0.0144927536232,0.0144927536232,0.151268115942,0.0280797101449,0.0978260869565,0.0570652173913,0.529411764706,0.403985507246,0.460144927536
transcript_406.txt,0.30258302583,10.25,1.0,0.271028037383,3.625,0.875,0.0657894736842,0.0421052631579,0.00657894736842,0.0434210526316,0.00789473684211,0.0381578947368,0.0736842105263,0.00131578947368,0.0105263157895,0.0131578947368,0.0855263157895,0.0473684210526,0.0565789473684,0.0105263157895,0.0947368421053,0.0460526315789,0.0276315789474,0.0118421052632,0.00526315789474,0.0276315789474,0.156578947368,0.0184210526316,0.0881578947368,0.0315789473684,0.164383561644,0.443421052632,0.475
transcript_408.txt,0.247311827957,9.85714285714,1.0,0.178571428571,2.85714285714,1.0,0.0452920143027,0.0286054827175,0.00119189511323,0.0429082240763,0.0107270560191,0.0286054827175,0.0607866507747,0.00119189511323,0.0143027413588,0.00834326579261,0.100119189511,0.0429082240763,0.0405244338498,0.0143027413588,0.0989272943981,0.0381406436234,0.0286054827175,0.00953516090584,0.00953516090584,0.0166865315852,0.141835518474,0.0107270560191,0.0738974970203,0.0369487485101,0.192546583851,0.399284862932,0.436233611442
transcript_409.txt,0.611111111111,22.0,1.0,0.4375,7.0,1.0,0.0876923076923,0.0523076923077,0.0138461538462,0.0415384615385,0.0123076923077,0.0415384615385,0.0923076923077,0.00461538461538,0.0123076923077,0.0153846153846,0.0953846153846,0.0384615384615,0.0676923076923,0.0123076923077,0.0938461538462,0.06,0.0307692307692,0.0153846153846,0.00923076923077,0.0230769230769,0.147692307692,0.0307692307692,0.103076923077,0.0246153846154,0.134453781513,0.389230769231,0.412307692308
transcript_411.txt,0.705882352941,12.0,1.0,0.6,3.0,1.0,0.0412844036697,0.0275229357798,0.00344036697248,0.0389908256881,0.00688073394495,0.0309633027523,0.0607798165138,0.00229357798165,0.0172018348624,0.00802752293578,0.0676605504587,0.0275229357798,0.0401376146789,0.0126146788991,0.103211009174,0.0378440366972,0.0286697247706,0.00573394495413,0.00573394495413,0.0126146788991,0.143348623853,0.00917431192661,0.0688073394495,0.0516055045872,0.384615384615,0.436926605505,0.488532110092
transcript_413.txt,0.163987138264,6.375,1.0,0.0916666666667,1.375,0.875,0.0656436487639,0.0520034100597,0.00682011935209,0.0315430520034,0.00426257459506,0.0451832907076,0.0809889173061,0.00852514919011,0.00852514919011,0.0127877237852,0.0579710144928,0.0255754475703,0.0596760443308,0.0102301790281,0.0673486786019,0.0400682011935,0.0221653878943,0.0110826939471,0.0136402387042,0.0136402387042,0.126172208014,0.0187553282182,0.0946291560102,0.0409207161125,0.285714285714,0.363171355499,0.404092071611
transcript_414.txt,0.228,7.125,1.0,0.118279569892,1.375,0.625,0.0488372093023,0.0290697674419,0.00581395348837,0.0337209302326,0.0093023255814,0.0220930232558,0.0604651162791,0.0046511627907,0.0209302325581,0.0116279069767,0.0755813953488,0.0220930232558,0.0406976744186,0.0197674418605,0.1,0.0488372093023,0.0302325581395,0.0127906976744,0.0139534883721,0.0232558139535,0.144186046512,0.0186046511628,0.0813953488372,0.0418604651163,0.251748251748,0.409302325581,0.45
transcript_415.txt,0.722222222222,13.0,1.0,0.75,6.0,1.0,0.0533926585095,0.0289210233593,0.0100111234705,0.0389321468298,0.0055617352614,0.0389321468298,0.0745272525028,0.0055617352614,0.00667408231368,0.00889877641824,0.0789766407119,0.0211345939933,0.0489432703003,0.00778642936596,0.116796440489,0.0567296996663,0.0411568409344,0.0055617352614,0.0122358175751,0.0189098998888,0.171301446051,0.0155728587319,0.0956618464961,0.0500556173526,0.333333333333,0.389321468298,0.439377085651
transcript_417.txt,0.227963525836,10.7142857143,1.0,0.220472440945,4.0,1.0,0.067497403946,0.0415368639668,0.01246105919,0.0321910695742,0.0114226375909,0.0425752855659,0.067497403946,0.00415368639668,0.0176531671859,0.00726895119418,0.0955347871236,0.0259605399792,0.0571131879543,0.0155763239875,0.0851505711319,0.0384215991693,0.0197300103842,0.00623052959502,0.00934579439252,0.0145379023884,0.133956386293,0.018691588785,0.0830737279335,0.0425752855659,0.239766081871,0.406022845275,0.448598130841
transcript_418.txt,0.357894736842,11.3333333333,1.0,0.257575757576,2.83333333333,1.0,0.0648535564854,0.0303347280335,0.00732217573222,0.0387029288703,0.0219665271967,0.0261506276151,0.0784518828452,0.00313807531381,0.0345188284519,0.015690376569,0.0638075313808,0.0292887029289,0.0449790794979,0.0345188284519,0.103556485356,0.0606694560669,0.0397489539749,0.0135983263598,0.0167364016736,0.0282426778243,0.144351464435,0.0219665271967,0.097280334728,0.0533472803347,0.372262773723,0.455020920502,0.508368200837
transcript_570.txt,0.209239130435,9.625,1.0,0.111111111111,1.875,0.875,0.0588235294118,0.0354969574037,0.00507099391481,0.0405679513185,0.0101419878296,0.0324543610548,0.0851926977688,0.00405679513185,0.0202839756592,0.00709939148073,0.0831643002028,0.026369168357,0.0476673427992,0.0162271805274,0.0963488843813,0.0476673427992,0.0375253549696,0.00507099391481,0.0172413793103,0.0212981744422,0.157200811359,0.0101419878296,0.0933062880325,0.0405679513185,0.228571428571,0.412778904665,0.453346855984
transcript_571.txt,0.216718266254,7.77777777778,1.0,0.190476190476,2.66666666667,0.888888888889,0.0462143559489,0.0265486725664,0.00491642084562,0.0619469026549,0.0039331366765,0.023598820059,0.0727630285152,0.00491642084562,0.0147492625369,0.00983284169125,0.105211406096,0.0383480825959,0.039331366765,0.0137659783677,0.103244837758,0.0491642084562,0.0304818092429,0.0137659783677,0.0196656833825,0.0186823992134,0.15732546706,0.0186823992134,0.0904621435595,0.0540806293019,0.341614906832,0.392330383481,0.445427728614
transcript_572.txt,0.594594594595,22.0,1.0,0.545454545455,6.0,1.0,0.0548424737456,0.0385064177363,0.00700116686114,0.0560093348891,0.00233372228705,0.0408401400233,0.0863477246208,0.0105017502917,0.0116686114352,0.0151691948658,0.0781796966161,0.0396732788798,0.0536756126021,0.0128354725788,0.121353558926,0.0618436406068,0.0431738623104,0.0116686114352,0.0151691948658,0.0105017502917,0.164527421237,0.0186697782964,0.095682613769,0.049008168028,0.315789473684,0.436406067678,0.485414235706
transcript_574.txt,0.365853658537,15.0,1.0,0.25641025641,5.0,1.0,0.0473225404732,0.0298879202989,0.00622665006227,0.0199252801993,0.00622665006227,0.0336239103362,0.0597758405978,0.00498132004981,0.00871731008717,0.00622665006227,0.112079701121,0.0199252801993,0.0435865504359,0.00747198007472,0.110834371108,0.0336239103362,0.0199252801993,0.00747198007472,0.0149439601494,0.013698630137,0.154420921544,0.013698630137,0.0697384806974,0.052303860523,0.274509803922,0.343711083437,0.394769613948
transcript_575.txt,0.818181818182,9.0,1.0,1.0,3.0,1.0,0.0590062111801,0.0465838509317,0.00310559006211,0.0331262939959,0.00621118012422,0.0465838509317,0.0828157349896,0.00414078674948,0.0144927536232,0.00517598343685,0.0755693581781,0.0217391304348,0.0538302277433,0.0113871635611,0.101449275362,0.0310559006211,0.0217391304348,0.00621118012422,0.0124223602484,0.0103519668737,0.158385093168,0.00931677018634,0.0817805383023,0.0507246376812,0.318181818182,0.416149068323,0.465838509317
