swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees,ptb_treenumbers,start_turn,end_turn
sw01utt/sw_0101_4019.utt,4/sw4019,4019,26,sd,A,21,2,"He's, {F uh, } been so mean to her <laughter>. /","[ He/PRP ] [ 's/HVS ] ,/,  [ uh/UH ] ,/, been/VBN so/RB mean/JJ to/IN  [ her/PRP ] ./.","(S (NP-SBJ (PRP He)) (VP (HVS 's) (, ,) (INTJ (UH uh)) (, ,) (VP (VBN been) (ADJP-PRD (RB so) (JJ mean) (PP (IN to) (NP (PRP her)))))) (. .) (-DFL- E_S))",45,57.418375,60.36275
sw01utt/sw_0101_4019.utt,4/sw4019,4019,27,qw^d,B,22,1,"[ {C And, } + {C and } ] you say you've had him how long? /","And/CC ,/, and/CC  [ you/PRP ] say/VBP  [ you/PRP ] 've/VBP had/VBN  [ him/PRP ] how/WRB long/RB ?/.","(S (EDITED (RM (-DFL- \[)) (CC And) (, ,) (IP (-DFL- \+))) (CC and) (RS (-DFL- \])) (NP-SBJ (PRP you)) (VP (VBP say) (SBAR (-NONE- 0) (S (NP-SBJ (PRP you)) (VP (VBP 've) (VP (VBN had) (NP (PRP him)) (ADVP-TMP (WRB how) (RB long))))))) (. ?) (-DFL- E_S))",47,61.044,62.584125
sw01utt/sw_0101_4019.utt,4/sw4019,4019,28,sd,A,23,1,We've had him for about two years -- /,[ We/PRP ] 've/VBP had/VBN  [ him/PRP ] for/IN about/RB  [ two/CD years/NNS ] --/:,(S (NP-SBJ (PRP We)) (VP (VBP 've) (VP (VBN had) (NP (PRP him)) (PP-TMP (IN for) (NP (QP (RB about) (CD two)) (NNS years))))) (-DFL- E_S)),49,63.067125,65.00925
sw01utt/sw_0101_4019.utt,4/sw4019,4019,29,b^m,B,24,1,Two years. /,[ Two/CD years/NNS ] ./.,(NP (CD Two) (NNS years) (. .) (-DFL- E_S)),51,64.887375,65.253
sw01utt/sw_0101_4019.utt,4/sw4019,4019,30,sd,A,25,1,"-- {C and } he was so mean to her, {F um, } right after we first  got him.  /","--/: and/CC  [ he/PRP ] was/VBD so/RB mean/JJ to/IN  [ her/PRP ] ,/, um/UH ,/, right/RB after/IN  [ we/PRP ] first/RB got/VBD  [ him/PRP ] ./.","(S (CC and) (NP-SBJ (PRP he)) (VP (VBD was) (ADJP-PRD (RB so) (JJ mean) (PP (IN to) (NP (PRP her)))) (, ,) (INTJ (UH um)) (, ,) (SBAR-TMP (ADVP (RB right)) (IN after) (S (NP-SBJ (PRP we)) (ADVP (RB first)) (VP (VBD got) (NP (PRP him)))))) (. .) (-DFL- E_S))",53,65.00925,76.458875
sw01utt/sw_0101_4019.utt,4/sw4019,4019,31,sd,A,25,2,"{D So } we had him neutered, [ and, + and ] declawed,  /","So/RB  [ we/PRP ] had/VBD  [ him/PRP ] neutered/VBN ,/, and/CC ,/, and/CC declawed/VBN ,/,","(S (INTJ (UH So)) (NP-SBJ (PRP we)) (VP (VBD had) (S (NP-SBJ-1 (PRP him)) (VP (VBN neutered) (, ,) (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+))) (CC and) (RS (-DFL- \])) (VBN declawed) (NP (-NONE- *-1))))) (, ,) (-DFL- E_S))",54,65.00925,76.458875
sw01utt/sw_0101_4019.utt,4/sw4019,4019,32,sd,A,25,3,{C and } now he bites her.  /,and/CC now/RB  [ he/PRP ] bites/VBZ  [ her/PRP ] ./.,(S (CC and) (ADVP-TMP (RB now)) (NP-SBJ (PRP he)) (VP (VBZ bites) (NP (PRP her))) (. .) (-DFL- E_S)),55,65.00925,76.458875
sw01utt/sw_0101_4019.utt,4/sw4019,4019,33,sd,A,25,4,<laughter> He can't --,[ He/PRP ] ca/MD n't/RB --/:,"(S (NP-SBJ (PRP He)) (VP (MD ca) (RB n't) (VP (VB scratch) (NP (PRP her)) (ADVP-TMP (DT any) (RBR more)))) (, ,) (-DFL- E_S))",56,65.00925,76.458875
sw01utt/sw_0101_4019.utt,4/sw4019,4019,34,b,B,26,1,{F Huh. } /,Huh/UH ./.,(INTJ (UH Huh) (. .) (-DFL- E_S)),43,75.235875,75.576625
sw01utt/sw_0101_4019.utt,4/sw4019,4019,35,+,A,27,1,"-- scratch her any more,  /","--/: scratch/VB  [ her/PRP ] [ any/DT more/RBR ] ,/,","(S (NP-SBJ (PRP He)) (VP (MD ca) (RB n't) (VP (VB scratch) (NP (PRP her)) (ADVP-TMP (DT any) (RBR more)))) (, ,) (-DFL- E_S))",56,76.458875,77.0365
sw01utt/sw_0101_4019.utt,4/sw4019,4019,36,sd^r,A,27,2,he bites her. /,[ he/PRP ] bites/VBZ  [ her/PRP ] ./.,(S (NP-SBJ (PRP he)) (VP (VBZ bites) (NP (PRP her))) (. .) (-DFL- E_S)),60,76.458875,77.0365
sw01utt/sw_0101_4019.utt,4/sw4019,4019,37,qy,B,28,1,Does he bite her enough to draw blood? /,Does/VBZ  [ he/PRP ] bite/VB  [ her/PRP ] enough/RB to/TO draw/VB  [ blood/NN ] ?/.,(SQ (VBZ Does) (NP-SBJ (PRP he)) (VP (VB bite) (NP (PRP her)) (ADVP (RB enough) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB draw) (NP (NN blood))))))) (. ?) (-DFL- E_S)),62,77.40525,79.04525
sw01utt/sw_0101_4019.utt,4/sw4019,4019,38,ny,A,29,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",64,79.484875,82.274625
sw01utt/sw_0101_4019.utt,4/sw4019,4019,39,ny^r,A,29,2,"yeah,  /","yeah/UH ,/,","(INTJ (UH yeah) (, ,) (-DFL- E_S))",65,79.484875,82.274625
sw01utt/sw_0101_4019.utt,4/sw4019,4019,40,sd^e,A,29,3,"he has a couple of times,  /","[ he/PRP ] has/VBZ  [ a/DT couple/NN ] of/IN  [ times/NNS ] ,/,","(S (NP-SBJ (PRP he)) (VP (VBZ has) (VP (-NONE- *?*) (NP-TMP (NP (DT a) (NN couple)) (PP (IN of) (NP (NNS times)))))) (, ,) (-DFL- E_S))",66,79.484875,82.274625
sw01utt/sw_0101_4019.utt,4/sw4019,4019,41,%,A,29,4,# {C so. } # -/,so/RB ./.,(S-UNF (RB so) (. .) (-DFL- N_S)),67,79.484875,82.274625
sw01utt/sw_0101_4019.utt,4/sw4019,4019,42,b,B,30,1,# Uh-huh. # /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),69,81.70825,82.398
sw01utt/sw_0101_4019.utt,4/sw4019,4019,43,sd,A,31,1,{C But } he's a very possessive cat.  /,But/CC  [ he/PRP ] 's/BES  [ a/DT very/RB possessive/JJ cat/NN ] ./.,(S (CC But) (NP-SBJ (PRP he)) (VP (BES 's) (NP-PRD (DT a) (ADJP (RB very) (JJ possessive)) (NN cat))) (. .) (-DFL- E_S)),71,82.94625,95.7715
sw01utt/sw_0101_4019.utt,4/sw4019,4019,44,sd,A,31,2,"[ He, + he ]  loves my son,  /","[ He/PRP ] ,/,  [ he/PRP ] loves/VBZ  [ my/PRP$ son/NN ] ,/,","(S (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP He)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP he)) (RS (-DFL- \])) (VP (VBZ loves) (NP (PRP$ my) (NN son))) (, ,) (-DFL- E_S))",72,82.94625,95.7715
sw01utt/sw_0101_4019.utt,4/sw4019,4019,45,sd,A,31,3,"it's his cat,  /","[ it/PRP ] [ 's/BES his/PRP$ cat/NN ] ,/,","(S (NP-SBJ (PRP it)) (VP (BES 's) (NP-PRD (PRP$ his) (NN cat))) (, ,) (-DFL- E_S))",73,82.94625,95.7715
sw01utt/sw_0101_4019.utt,4/sw4019,4019,46,sd,A,31,4,{C and } he's the only one that allows him to touch him {C or } pet him  {C or } love him -- /,and/CC  [ he/PRP ] 's/BES  [ the/DT ] only/RB  [ one/NN ] [ that/WDT ] allows/VBZ  [ him/PRP ] to/TO touch/VB  [ him/PRP ] or/CC pet/VB  [ him/PRP ] or/CC love/VB  [ him/PRP ] --/:,(S (CC and) (NP-SBJ (PRP he)) (VP (BES 's) (NP-PRD (NP (DT the) (RB only) (NN one)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (-NONE- *)) (VP (VBZ allows) (S (NP-SBJ (NP (-NONE- *T*-1)) (NP (PRP him))) (VP (TO to) (VP (VP (VB touch) (NP (PRP him))) (CC or) (VP (VB pet) (NP (PRP him))) (CC or) (VP (VB love) (NP (PRP him))))))))))) (-DFL- E_S)),74,82.94625,95.7715
sw01utt/sw_0101_4019.utt,4/sw4019,4019,47,b,B,32,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),76,96.054875,96.394875
sw01utt/sw_0101_4019.utt,4/sw4019,4019,48,sd,A,33,1,"-- {C and } he's so funny,  /","--/: and/CC  [ he/PRP ] 's/BES so/RB funny/JJ ,/,","(S (CC and) (NP-SBJ (PRP he)) (VP (BES 's) (ADJP-PRD (RB so) (JJ funny))) (, ,) (-DFL- E_S))",78,96.568875,100.003625
sw01utt/sw_0101_4019.utt,4/sw4019,4019,49,sd,A,33,2,he just follows my son around just  like a dog. /,[ he/PRP ] just/RB follows/VBZ  [ my/PRP$ son/NN ] around/RB just/RB like/IN  [ a/DT dog/NN ] ./.,(S (NP-SBJ (PRP he)) (ADVP (RB just)) (VP (VBZ follows) (NP (PRP$ my) (NN son)) (ADVP-DIR (RB around)) (PP (ADVP (RB just)) (IN like) (NP (DT a) (NN dog)))) (. .) (-DFL- E_S)),79,96.568875,100.003625
sw01utt/sw_0101_4019.utt,4/sw4019,4019,50,b,B,34,1,{F Huh. } /,Huh/UH ./.,(INTJ (UH Huh) (. .) (-DFL- E_S)),58,100.38875,100.8005
sw01utt/sw_0101_4019.utt,4/sw4019,4019,51,sd,A,35,1,He won't even let my son shower. /,[ He/PRP ] wo/MD n't/RB even/RB let/VB  [ my/PRP$ son/NN shower/VB ] ./.,(S (NP-SBJ (PRP He)) (VP (MD wo) (RB n't) (ADVP (RB even)) (VP (VB let) (S (NP-SBJ (PRP$ my) (NN son)) (VP (VB shower))))) (. .) (-DFL- E_S)),83,100.5725,102.524875
sw01utt/sw_0101_4019.utt,4/sw4019,4019,52,b,B,36,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),76,103.12975,103.468625
sw01utt/sw_0101_4019.utt,4/sw4019,4019,53,sd,A,37,1,He meows and wants to get in the bathroom  /,[ He/PRP ] meows/VBZ and/CC wants/VBZ to/TO get/VB in/IN  [ the/DT bathroom/NN ],(S (NP-SBJ-1 (PRP He)) (VP (VP (VBZ meows)) (CC and) (VP (VBZ wants) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB get) (PP-LOC (IN in) (NP (DT the) (NN bathroom)))))))) (-DFL- E_S)),87,103.1355,110.331
sw01utt/sw_0101_4019.utt,4/sw4019,4019,54,sd,A,37,2,"{C and, }   while he showers, it's so  hilarious.  /","and/CC ,/, while/IN  [ he/PRP ] showers/VBZ ,/,  [ it/PRP ] 's/BES so/RB hilarious/JJ ./.","(S (CC and) (, ,) (SBAR-TMP (IN while) (S (NP-SBJ (PRP he)) (VP (VBZ showers)))) (, ,) (NP-SBJ (PRP it)) (VP (BES 's) (ADJP-PRD (RB so) (JJ hilarious))) (. .) (-DFL- E_S))",88,103.1355,110.331
sw01utt/sw_0101_4019.utt,4/sw4019,4019,55,sd,A,37,3,{C So } he's quite a animal <laughter>. /,So/RB  [ he/PRP ] 's/BES quite/PDT  [ a/DT animal/NN ] ./.,(S (RB So) (NP-SBJ (PRP he)) (VP (BES 's) (NP-PRD (PDT quite) (DT a) (NN animal))) (. .) (-DFL- E_S)),89,103.1355,110.331
sw01utt/sw_0101_4019.utt,4/sw4019,4019,56,b,B,38,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",64,110.376875,115.776875
sw01utt/sw_0101_4019.utt,4/sw4019,4019,57,ba,B,38,2,"boy,  /","[ boy/UH ] ,/,","(INTJ (UH boy) (, ,) (-DFL- E_S))",92,110.376875,115.776875
sw01utt/sw_0101_4019.utt,4/sw4019,4019,58,sv,B,38,3,I guess.  /,[ I/PRP ] guess/VBP ./.,(S (NP-SBJ (PRP I)) (VP (VBP guess)) (. .) (-DFL- E_S)),93,110.376875,115.776875
sw01utt/sw_0101_4019.utt,4/sw4019,4019,59,sv,B,38,4,{D Well } as long as he doesn't  get too aggressive.  I guess with the daughter he's all right. /,Well/UH as/RB long/RB as/IN  [ he/PRP ] does/VBZ n't/RB get/VB too/RB aggressive/JJ ./.  [ I/PRP ] guess/VBP with/IN  [ the/DT daughter/NN ] [ he/PRP ] 's/BES all/RB right/JJ ./.,(S (INTJ (UH Well)) (ADVP (ADVP (RB as) (RB long)) (SBAR (IN as) (S (NP-SBJ (PRP he)) (VP (VBZ does) (RB n't) (VP (VB get) (ADJP-PRD (RB too) (JJ aggressive) (PRN (. .) (S (NP-SBJ (PRP I)) (VP (VBP guess)))) (PP (IN with) (NP (DT the) (NN daughter))))))))) (NP-SBJ (PRP he)) (VP (BES 's) (ADJP-PRD (RB all) (JJ right))) (. .) (-DFL- E_S)),94,110.376875,115.776875
sw01utt/sw_0101_4019.utt,4/sw4019,4019,60,b,A,39,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),76,116.045375,116.537375
sw01utt/sw_0101_4019.utt,4/sw4019,4019,61,sv,B,40,1,You wouldn't want him to carry her off or something. /,[ You/PRP ] would/MD n't/RB want/VB  [ him/PRP ] to/TO carry/VB  [ her/PRP ] off/RB or/CC  [ something/NN ] ./.,(S (NP-SBJ (PRP You)) (VP (MD would) (RB n't) (VP (VB want) (S (NP-SBJ (PRP him)) (VP (TO to) (VP (VP (VB carry) (NP (PRP her)) (ADVP-DIR (RB off))) (CC or) (NP-ETC (NN something))))))) (. .) (-DFL- E_S)),98,115.776875,118.26575
sw01utt/sw_0101_4019.utt,4/sw4019,4019,62,b,A,41,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",64,118.16775,127.04575
sw01utt/sw_0101_4019.utt,4/sw4019,4019,63,sd,A,41,2,"{D well, } [ we, + we ] did, {F uh, } actually take  him to the pound a couple of times, {D you know } --","well/UH ,/,  [ we/PRP ] ,/,  [ we/PRP ] did/VBD ,/,  [ uh/UH ] ,/, actually/RB take/VB  [ him/PRP ] to/IN  [ the/DT pound/NN ] [ a/DT couple/NN ] of/IN  [ times/NNS ] ,/,  [ you/PRP ] know/VBP --/:","(S (INTJ (UH well)) (, ,) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP we)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP we)) (RS (-DFL- \])) (VP (VBD did) (, ,) (INTJ (UH uh)) (, ,) (ADVP (RB actually)) (VP (VB take) (NP (PRP him)) (PP-DIR (IN to) (NP (DT the) (NN pound))) (NP-TMP (NP (DT a) (NN couple)) (PP (IN of) (NP (NNS times)))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))) (SBAR-PRP (IN because) (S (NP-SBJ (PRP we)) (ADVP (RB just)) (VP (MD could) (RB n't) (VP (VB have) (S (NP-SBJ (PRP him)) (VP (VBG being) (ADJP-PRD (RB so) (JJ aggressive) (PP (IN towards) (NP (DT the) (NN girl)))))))))))) (, ,) (-DFL- E_S))",101,118.16775,127.04575
